ncbi_id,status,comment,checked_utc
WP_081551215.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_081620829.1,live,,2026-08-31T19:45:50+00:00
WP_081662830.1,live,,2026-08-31T19:45:50+00:00
WP_081673909.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_081673911.1,live,,2026-08-31T19:45:50+00:00
WP_082161177.1,live,,2026-08-31T19:45:50+00:00
WP_082382182.1,live,,2026-08-31T19:45:50+00:00
WP_082382379.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_082382457.1,live,,2026-08-31T19:45:50+00:00
WP_082673523.1,live,,2026-08-31T19:45:50+00:00
WP_082726395.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_083264259.1,live,,2026-08-31T19:45:50+00:00
WP_083264263.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_083264331.1,live,,2026-08-31T19:45:50+00:00
WP_083486913.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_083756754.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_083798795.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_083809836.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_083830696.1,live,,2026-08-31T19:45:50+00:00
WP_083876033.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_083921856.1,live,,2026-08-31T19:45:50+00:00
WP_083945533.1,live,,2026-08-31T19:45:50+00:00
WP_084010642.1,live,,2026-08-31T19:45:50+00:00
WP_084056211.1,live,,2026-08-31T19:45:50+00:00
WP_084057208.1,live,,2026-08-31T19:45:50+00:00
WP_084128170.1,live,,2026-08-31T19:45:50+00:00
WP_084145982.1,live,,2026-08-31T19:45:50+00:00
WP_084188201.1,live,,2026-08-31T19:45:50+00:00
WP_084219023.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_084268831.1,live,,2026-08-31T19:45:50+00:00
WP_084300013.1,live,,2026-08-31T19:45:50+00:00
WP_084300320.1,live,,2026-08-31T19:45:50+00:00
WP_084489496.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_084603887.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_084603913.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_084604006.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_084660327.1,live,,2026-08-31T19:45:50+00:00
WP_084663047.1,live,,2026-08-31T19:45:50+00:00
WP_085008462.1,live,,2026-08-31T19:45:50+00:00
WP_085008593.1,live,,2026-08-31T19:45:50+00:00
WP_085008639.1,live,,2026-08-31T19:45:50+00:00
WP_085008664.1,live,,2026-08-31T19:45:50+00:00
WP_085008718.1,live,,2026-08-31T19:45:50+00:00
WP_085441119.1,live,,2026-08-31T19:45:50+00:00
WP_085441245.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_085442369.1,live,,2026-08-31T19:45:50+00:00
WP_085442370.1,live,,2026-08-31T19:45:50+00:00
WP_085442467.1,live,,2026-08-31T19:45:50+00:00
WP_085443422.1,live,,2026-08-31T19:45:50+00:00
WP_085444565.1,live,,2026-08-31T19:45:50+00:00
WP_085444567.1,live,,2026-08-31T19:45:50+00:00
WP_085445338.1,live,,2026-08-31T19:45:50+00:00
WP_085579637.1,live,,2026-08-31T19:45:50+00:00
WP_085580728.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_085580761.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_085580782.1,live,,2026-08-31T19:45:50+00:00
WP_085580794.1,live,,2026-08-31T19:45:50+00:00
WP_085582204.1,live,,2026-08-31T19:45:50+00:00
WP_085756847.1,live,,2026-08-31T19:45:50+00:00
WP_085757144.1,live,,2026-08-31T19:45:50+00:00
WP_085757386.1,live,,2026-08-31T19:45:50+00:00
WP_085757544.1,live,,2026-08-31T19:45:50+00:00
WP_085757576.1,live,,2026-08-31T19:45:50+00:00
WP_085758422.1,live,,2026-08-31T19:45:50+00:00
WP_085758550.1,live,,2026-08-31T19:45:50+00:00
WP_085758691.1,live,,2026-08-31T19:45:50+00:00
WP_085758769.1,live,,2026-08-31T19:45:50+00:00
WP_085758790.1,live,,2026-08-31T19:45:50+00:00
WP_085758971.1,live,,2026-08-31T19:45:50+00:00
WP_085758976.1,live,,2026-08-31T19:45:50+00:00
WP_085759418.1,live,,2026-08-31T19:45:50+00:00
WP_085759451.1,live,,2026-08-31T19:45:50+00:00
WP_085759465.1,live,,2026-08-31T19:45:50+00:00
WP_085759588.1,live,,2026-08-31T19:45:50+00:00
WP_085759614.1,live,,2026-08-31T19:45:50+00:00
WP_085759616.1,live,,2026-08-31T19:45:50+00:00
WP_085759617.1,live,,2026-08-31T19:45:50+00:00
WP_085759643.1,live,,2026-08-31T19:45:50+00:00
WP_085759959.1,live,,2026-08-31T19:45:50+00:00
WP_085760204.1,live,,2026-08-31T19:45:50+00:00
WP_085760284.1,live,,2026-08-31T19:45:50+00:00
WP_085760457.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_085760559.1,live,,2026-08-31T19:45:50+00:00
WP_087504138.1,live,,2026-08-31T19:45:50+00:00
WP_087505001.1,live,,2026-08-31T19:45:50+00:00
WP_087505116.1,live,,2026-08-31T19:45:50+00:00
WP_087505184.1,live,,2026-08-31T19:45:50+00:00
WP_087505665.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_087505669.1,live,,2026-08-31T19:45:50+00:00
WP_087505670.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_087505685.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_087505696.1,live,,2026-08-31T19:45:50+00:00
WP_087506117.1,live,,2026-08-31T19:45:50+00:00
WP_087991602.1,live,,2026-08-31T19:45:50+00:00
WP_087992069.1,live,,2026-08-31T19:45:50+00:00
WP_087993952.1,live,,2026-08-31T19:45:50+00:00
WP_088177808.1,live,,2026-08-31T19:45:50+00:00
WP_088560209.1,live,,2026-08-31T19:45:50+00:00
WP_088561592.1,live,,2026-08-31T19:45:50+00:00
WP_091361381.1,live,,2026-08-31T19:45:50+00:00
WP_091683877.1,live,,2026-08-31T19:45:50+00:00
WP_091683889.1,live,,2026-08-31T19:45:50+00:00
WP_091684999.1,live,,2026-08-31T19:45:50+00:00
WP_091685551.1,live,,2026-08-31T19:45:50+00:00
WP_091687011.1,live,,2026-08-31T19:45:50+00:00
WP_091687012.1,live,,2026-08-31T19:45:50+00:00
WP_091688088.1,live,,2026-08-31T19:45:50+00:00
WP_091688132.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_091688228.1,live,,2026-08-31T19:45:50+00:00
WP_091811996.1,live,,2026-08-31T19:45:50+00:00
WP_091813525.1,live,,2026-08-31T19:45:50+00:00
WP_091815536.1,live,,2026-08-31T19:45:50+00:00
WP_091890657.1,live,,2026-08-31T19:45:50+00:00
WP_092810357.1,live,,2026-08-31T19:45:50+00:00
WP_092810367.1,live,,2026-08-31T19:45:50+00:00
WP_092811119.1,live,,2026-08-31T19:45:50+00:00
WP_092811271.1,live,,2026-08-31T19:45:50+00:00
WP_092815815.1,live,,2026-08-31T19:45:50+00:00
WP_092816228.1,live,,2026-08-31T19:45:50+00:00
WP_093150870.1,live,,2026-08-31T19:45:50+00:00
WP_093151724.1,live,,2026-08-31T19:45:50+00:00
WP_093152869.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_093152877.1,live,,2026-08-31T19:45:50+00:00
WP_093282190.1,live,,2026-08-31T19:45:50+00:00
WP_093286638.1,live,,2026-08-31T19:45:50+00:00
WP_093287337.1,live,,2026-08-31T19:45:50+00:00
WP_093287385.1,live,,2026-08-31T19:45:50+00:00
WP_093287831.1,live,,2026-08-31T19:45:50+00:00
WP_094546606.1,live,,2026-08-31T19:45:50+00:00
WP_094546608.1,live,,2026-08-31T19:45:50+00:00
WP_094547402.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_094547659.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_094548766.1,live,,2026-08-31T19:45:50+00:00
WP_094548867.1,live,,2026-08-31T19:45:50+00:00
WP_094550957.1,live,,2026-08-31T19:45:50+00:00
WP_096033199.1,live,,2026-08-31T19:45:50+00:00
WP_096033386.1,live,,2026-08-31T19:45:50+00:00
WP_096033387.1,live,,2026-08-31T19:45:50+00:00
WP_096034738.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_096175929.1,live,,2026-08-31T19:45:50+00:00
WP_096366023.1,live,,2026-08-31T19:45:50+00:00
WP_096366052.1,live,,2026-08-31T19:45:50+00:00
WP_096366054.1,live,,2026-08-31T19:45:50+00:00
WP_096366852.1,live,,2026-08-31T19:45:50+00:00
WP_096366857.1,live,,2026-08-31T19:45:50+00:00
WP_096367018.1,live,,2026-08-31T19:45:50+00:00
WP_096892447.1,live,,2026-08-31T19:45:50+00:00
WP_096892450.1,live,,2026-08-31T19:45:50+00:00
WP_096892492.1,live,,2026-08-31T19:45:50+00:00
WP_096892939.1,live,,2026-08-31T19:45:50+00:00
WP_096893219.1,live,,2026-08-31T19:45:50+00:00
WP_096893239.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_096893249.1,live,,2026-08-31T19:45:50+00:00
WP_096893920.1,live,,2026-08-31T19:45:50+00:00
WP_099951554.1,live,,2026-08-31T19:45:50+00:00
WP_099951561.1,live,,2026-08-31T19:45:50+00:00
WP_099951564.1,live,,2026-08-31T19:45:50+00:00
WP_099951828.1,live,,2026-08-31T19:45:50+00:00
WP_099953917.1,live,,2026-08-31T19:45:50+00:00
WP_099953983.1,live,,2026-08-31T19:45:50+00:00
WP_099954214.1,live,,2026-08-31T19:45:50+00:00
WP_099954292.1,live,,2026-08-31T19:45:50+00:00
WP_099954993.1,live,,2026-08-31T19:45:50+00:00
WP_099954994.1,live,,2026-08-31T19:45:50+00:00
WP_099954996.1,live,,2026-08-31T19:45:50+00:00
WP_099955710.1,live,,2026-08-31T19:45:50+00:00
WP_099955717.1,live,,2026-08-31T19:45:50+00:00
WP_099955750.1,live,,2026-08-31T19:45:50+00:00
WP_099956432.1,live,,2026-08-31T19:45:50+00:00
WP_099956613.1,live,,2026-08-31T19:45:50+00:00
WP_099956963.1,live,,2026-08-31T19:45:50+00:00
WP_099957678.1,live,,2026-08-31T19:45:50+00:00
WP_099957696.1,live,,2026-08-31T19:45:50+00:00
WP_100171593.1,live,,2026-08-31T19:45:50+00:00
WP_100173058.1,live,,2026-08-31T19:45:50+00:00
WP_100173330.1,live,,2026-08-31T19:45:50+00:00
WP_100173332.1,live,,2026-08-31T19:45:50+00:00
WP_100173333.1,live,,2026-08-31T19:45:50+00:00
WP_100173341.1,live,,2026-08-31T19:45:50+00:00
WP_100276576.1,live,,2026-08-31T19:45:50+00:00
WP_100276584.1,live,,2026-08-31T19:45:50+00:00
WP_100276590.1,live,,2026-08-31T19:45:50+00:00
WP_100276602.1,live,,2026-08-31T19:45:50+00:00
WP_100276616.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_100276618.1,live,,2026-08-31T19:45:50+00:00
WP_100278255.1,live,,2026-08-31T19:45:50+00:00
WP_100278608.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_100278609.1,live,,2026-08-31T19:45:50+00:00
WP_102049652.1,live,,2026-08-31T19:45:50+00:00
WP_102050697.1,live,,2026-08-31T19:45:50+00:00
WP_102050722.1,live,,2026-08-31T19:45:50+00:00
WP_102050729.1,live,,2026-08-31T19:45:50+00:00
WP_102241860.1,live,,2026-08-31T19:45:50+00:00
WP_102241897.1,live,,2026-08-31T19:45:50+00:00
WP_102242438.1,live,,2026-08-31T19:45:50+00:00
WP_102244739.1,live,,2026-08-31T19:45:50+00:00
WP_104480433.1,live,,2026-08-31T19:45:50+00:00
WP_104480438.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_104480441.1,live,,2026-08-31T19:45:50+00:00
WP_104480451.1,live,,2026-08-31T19:45:50+00:00
WP_104480455.1,live,,2026-08-31T19:45:50+00:00
WP_104483385.1,live,,2026-08-31T19:45:50+00:00
WP_105030974.1,live,,2026-08-31T19:45:50+00:00
WP_105032593.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_105032602.1,live,,2026-08-31T19:45:50+00:00
WP_105032613.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_105032702.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_106195640.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_106196245.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_107888662.1,live,,2026-08-31T19:45:50+00:00
WP_107922255.1,live,,2026-08-31T19:45:50+00:00
WP_108168951.1,live,,2026-08-31T19:45:50+00:00
WP_108169310.1,live,,2026-08-31T19:45:50+00:00
WP_108169838.1,live,,2026-08-31T19:45:50+00:00
WP_108983567.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_108983681.1,live,,2026-08-31T19:45:50+00:00
WP_108984329.1,live,,2026-08-31T19:45:50+00:00
WP_108984331.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_109793275.1,live,,2026-08-31T19:45:50+00:00
WP_109793940.1,live,,2026-08-31T19:45:50+00:00
WP_109921169.1,live,,2026-08-31T19:45:50+00:00
WP_109921880.1,live,,2026-08-31T19:45:50+00:00
WP_109921957.1,live,,2026-08-31T19:45:50+00:00
WP_109921964.1,live,,2026-08-31T19:45:50+00:00
WP_109921983.1,live,,2026-08-31T19:45:50+00:00
WP_109922712.1,live,,2026-08-31T19:45:50+00:00
WP_110171488.1,live,,2026-08-31T19:45:50+00:00
WP_110172045.1,live,,2026-08-31T19:45:50+00:00
WP_110172051.1,live,,2026-08-31T19:45:50+00:00
WP_110172057.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_110172079.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_110172350.1,live,,2026-08-31T19:45:50+00:00
WP_110172731.1,live,,2026-08-31T19:45:50+00:00
WP_110173112.1,live,,2026-08-31T19:45:50+00:00
WP_110572694.1,live,,2026-08-31T19:45:50+00:00
WP_110575511.1,live,,2026-08-31T19:45:50+00:00
WP_110575540.1,live,,2026-08-31T19:45:50+00:00
WP_110575565.1,live,,2026-08-31T19:45:50+00:00
WP_110575567.1,live,,2026-08-31T19:45:50+00:00
WP_110575740.1,live,,2026-08-31T19:45:50+00:00
WP_110577005.1,live,,2026-08-31T19:45:50+00:00
WP_110609169.1,live,,2026-08-31T19:45:50+00:00
WP_110609944.1,live,,2026-08-31T19:45:50+00:00
WP_110610103.1,live,,2026-08-31T19:45:50+00:00
WP_110611877.1,live,,2026-08-31T19:45:50+00:00
WP_111089614.1,live,,2026-08-31T19:45:50+00:00
WP_112904905.1,live,,2026-08-31T19:45:50+00:00
WP_114851113.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_115935683.1,live,,2026-08-31T19:45:50+00:00
WP_115935962.1,live,,2026-08-31T19:45:50+00:00
WP_115935998.1,live,,2026-08-31T19:45:50+00:00
WP_115936004.1,live,,2026-08-31T19:45:50+00:00
WP_115937137.1,live,,2026-08-31T19:45:50+00:00
WP_115938762.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_115938774.1,live,,2026-08-31T19:45:50+00:00
WP_115938776.1,live,,2026-08-31T19:45:50+00:00
WP_115939544.1,live,,2026-08-31T19:45:50+00:00
WP_115939550.1,live,,2026-08-31T19:45:50+00:00
WP_115939553.1,live,,2026-08-31T19:45:50+00:00
WP_115939554.1,live,,2026-08-31T19:45:50+00:00
WP_115939555.1,live,,2026-08-31T19:45:50+00:00
WP_115939557.1,live,,2026-08-31T19:45:50+00:00
WP_115939559.1,live,,2026-08-31T19:45:50+00:00
WP_115939593.1,live,,2026-08-31T19:45:50+00:00
WP_117351547.1,live,,2026-08-31T19:45:50+00:00
WP_117351551.1,live,,2026-08-31T19:45:50+00:00
WP_117353346.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_117434602.1,live,,2026-08-31T19:45:50+00:00
WP_119319538.1,live,,2026-08-31T19:45:50+00:00
WP_119319597.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_119319752.1,live,,2026-08-31T19:45:50+00:00
WP_119320503.1,live,,2026-08-31T19:45:50+00:00
WP_119320507.1,live,,2026-08-31T19:45:50+00:00
WP_119320510.1,live,,2026-08-31T19:45:50+00:00
WP_119320983.1,live,,2026-08-31T19:45:50+00:00
WP_119321266.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_119321267.1,live,,2026-08-31T19:45:50+00:00
WP_119323504.1,live,,2026-08-31T19:45:50+00:00
WP_119324107.1,live,,2026-08-31T19:45:50+00:00
WP_119324214.1,live,,2026-08-31T19:45:50+00:00
WP_121191861.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_121191868.1,live,,2026-08-31T19:45:50+00:00
WP_121191871.1,live,,2026-08-31T19:45:50+00:00
WP_121192307.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_121192310.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_121192313.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_121193354.1,live,,2026-08-31T19:45:50+00:00
WP_124946853.1,live,,2026-08-31T19:45:50+00:00
WP_124947334.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_124947376.1,live,,2026-08-31T19:45:50+00:00
WP_124947854.1,live,,2026-08-31T19:45:50+00:00
WP_124947878.1,live,,2026-08-31T19:45:50+00:00
WP_124948137.1,live,,2026-08-31T19:45:50+00:00
WP_128465161.1,live,,2026-08-31T19:45:50+00:00
WP_128465374.1,live,,2026-08-31T19:45:50+00:00
WP_128466011.1,live,,2026-08-31T19:45:50+00:00
WP_128466538.1,live,,2026-08-31T19:45:50+00:00
WP_128466823.1,live,,2026-08-31T19:45:50+00:00
WP_128467344.1,live,,2026-08-31T19:45:50+00:00
WP_128467436.1,live,,2026-08-31T19:45:50+00:00
WP_129641594.1,live,,2026-08-31T19:45:50+00:00
WP_129644813.1,live,,2026-08-31T19:45:50+00:00
WP_129644856.1,live,,2026-08-31T19:45:50+00:00
WP_129644870.1,live,,2026-08-31T19:45:50+00:00
WP_129644871.1,live,,2026-08-31T19:45:50+00:00
WP_129644872.1,live,,2026-08-31T19:45:50+00:00
WP_129645556.1,live,,2026-08-31T19:45:50+00:00
WP_129645879.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_129645880.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_129645881.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_129646172.1,live,,2026-08-31T19:45:50+00:00
WP_129646174.1,live,,2026-08-31T19:45:50+00:00
WP_129646182.1,live,,2026-08-31T19:45:50+00:00
WP_129646184.1,live,,2026-08-31T19:45:50+00:00
WP_129646186.1,live,,2026-08-31T19:45:50+00:00
WP_129646188.1,live,,2026-08-31T19:45:50+00:00
WP_129646190.1,live,,2026-08-31T19:45:50+00:00
WP_129649231.1,live,,2026-08-31T19:45:50+00:00
WP_129649233.1,live,,2026-08-31T19:45:50+00:00
WP_129649241.1,live,,2026-08-31T19:45:50+00:00
WP_129649246.1,live,,2026-08-31T19:45:50+00:00
WP_129649370.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_129649371.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_130648695.1,live,,2026-08-31T19:45:50+00:00
WP_130649030.1,live,,2026-08-31T19:45:50+00:00
WP_130649041.1,live,,2026-08-31T19:45:50+00:00
WP_130649048.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_130649053.1,live,,2026-08-31T19:45:50+00:00
WP_130649499.1,live,,2026-08-31T19:45:50+00:00
WP_130650510.1,live,,2026-08-31T19:45:50+00:00
WP_130651239.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_131153927.1,live,,2026-08-31T19:45:50+00:00
WP_131154962.1,live,,2026-08-31T19:45:50+00:00
WP_131156232.1,live,,2026-08-31T19:45:50+00:00
WP_131156234.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_131156235.1,live,,2026-08-31T19:45:50+00:00
WP_131157091.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_131991265.1,live,,2026-08-31T19:45:50+00:00
WP_131991301.1,live,,2026-08-31T19:45:50+00:00
WP_131992586.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_131992709.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_131992712.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_131993174.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_131997246.1,live,,2026-08-31T19:45:50+00:00
WP_132013943.1,live,,2026-08-31T19:45:50+00:00
WP_132013946.1,live,,2026-08-31T19:45:50+00:00
WP_132013948.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_132014834.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_132017215.1,live,,2026-08-31T19:45:50+00:00
WP_132017217.1,live,,2026-08-31T19:45:50+00:00
WP_132017772.1,live,,2026-08-31T19:45:50+00:00
WP_133245716.1,live,,2026-08-31T19:45:50+00:00
WP_133484604.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_133484605.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_133612377.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_133612387.1,live,,2026-08-31T19:45:50+00:00
WP_133612423.1,live,,2026-08-31T19:45:50+00:00
WP_133612607.1,live,,2026-08-31T19:45:50+00:00
WP_133612698.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_133614248.1,live,,2026-08-31T19:45:50+00:00
WP_133637058.1,live,,2026-08-31T19:45:50+00:00
WP_137097736.1,live,,2026-08-31T19:45:50+00:00
WP_137097741.1,live,,2026-08-31T19:45:50+00:00
WP_137097742.1,live,,2026-08-31T19:45:50+00:00
WP_137098913.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_137100361.1,live,,2026-08-31T19:45:50+00:00
WP_137101266.1,live,,2026-08-31T19:45:50+00:00
WP_137101415.1,live,,2026-08-31T19:45:50+00:00
WP_137102003.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_137102229.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_139800610.1,live,,2026-08-31T19:45:50+00:00
WP_139800611.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_139931264.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_139938084.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_139938087.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_139938101.1,live,,2026-08-31T19:45:50+00:00
WP_139938105.1,live,,2026-08-31T19:45:50+00:00
WP_139938610.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_139938984.1,live,,2026-08-31T19:45:50+00:00
WP_139940077.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_139941859.1,live,,2026-08-31T19:45:50+00:00
WP_140944081.1,live,,2026-08-31T19:45:50+00:00
WP_140944085.1,live,,2026-08-31T19:45:50+00:00
WP_140944126.1,live,,2026-08-31T19:45:50+00:00
WP_140945136.1,live,,2026-08-31T19:45:50+00:00
WP_140945308.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_141111390.1,live,,2026-08-31T19:45:50+00:00
WP_141196280.1,live,,2026-08-31T19:45:50+00:00
WP_141197529.1,live,,2026-08-31T19:45:50+00:00
WP_141197809.1,live,,2026-08-31T19:45:50+00:00
WP_141197831.1,live,,2026-08-31T19:45:50+00:00
WP_141197833.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_141197851.1,live,,2026-08-31T19:45:50+00:00
WP_141197855.1,live,,2026-08-31T19:45:50+00:00
WP_141198000.1,live,,2026-08-31T19:45:50+00:00
WP_141198134.1,live,,2026-08-31T19:45:50+00:00
WP_141198135.1,live,,2026-08-31T19:45:50+00:00
WP_141198136.1,live,,2026-08-31T19:45:50+00:00
WP_141198139.1,live,,2026-08-31T19:45:50+00:00
WP_141198148.1,live,,2026-08-31T19:45:50+00:00
WP_141199805.1,live,,2026-08-31T19:45:50+00:00
WP_141199806.1,live,,2026-08-31T19:45:50+00:00
WP_141199807.1,live,,2026-08-31T19:45:50+00:00
WP_141200798.1,live,,2026-08-31T19:45:50+00:00
WP_141201312.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_141201315.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_141674205.1,live,,2026-08-31T19:45:50+00:00
WP_141730945.1,live,,2026-08-31T19:45:50+00:00
WP_141731067.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_141731147.1,live,,2026-08-31T19:45:50+00:00
